state,district,category,type,crimes,year
Kelantan,Machang,assault,robbery_gang_armed,0,2017
Kelantan,Machang,assault,robbery_gang_armed,0,2018
Kelantan,Machang,assault,robbery_gang_armed,0,2019
Kelantan,Machang,assault,robbery_gang_armed,0,2020
Kelantan,Machang,assault,robbery_gang_armed,1,2021
Kelantan,Machang,assault,robbery_gang_armed,0,2022
Kelantan,Machang,assault,robbery_gang_unarmed,1,2016
Kelantan,Machang,assault,robbery_gang_unarmed,9,2017
Kelantan,Machang,assault,robbery_gang_unarmed,8,2018
Kelantan,Machang,assault,robbery_gang_unarmed,6,2019
Kelantan,Machang,assault,robbery_gang_unarmed,2,2020
Kelantan,Machang,assault,robbery_gang_unarmed,3,2021
Kelantan,Machang,assault,robbery_gang_unarmed,2,2022
Kelantan,Machang,assault,robbery_solo_armed,0,2016
Kelantan,Machang,assault,robbery_solo_armed,0,2017
Kelantan,Machang,assault,robbery_solo_armed,0,2018
Kelantan,Machang,assault,robbery_solo_armed,0,2019
Kelantan,Machang,assault,robbery_solo_armed,0,2020
Kelantan,Machang,assault,robbery_solo_armed,0,2021
Kelantan,Machang,assault,robbery_solo_armed,0,2022
Kelantan,Machang,assault,robbery_solo_unarmed,3,2016
Kelantan,Machang,assault,robbery_solo_unarmed,6,2017
Kelantan,Machang,assault,robbery_solo_unarmed,2,2018
Kelantan,Machang,assault,robbery_solo_unarmed,5,2019
Kelantan,Machang,assault,robbery_solo_unarmed,7,2020
Kelantan,Machang,assault,robbery_solo_unarmed,0,2021
Kelantan,Machang,assault,robbery_solo_unarmed,4,2022
Kelantan,Machang,property,all,211,2016
Kelantan,Machang,property,all,177,2017
Kelantan,Machang,property,all,351,2018
Kelantan,Machang,property,all,169,2019
Kelantan,Machang,property,all,131,2020
Kelantan,Machang,property,all,90,2021
Kelantan,Machang,property,all,121,2022
Kelantan,Machang,property,break_in,35,2016
Kelantan,Machang,property,break_in,35,2017
Kelantan,Machang,property,break_in,234,2018
Kelantan,Machang,property,break_in,63,2019
Kelantan,Machang,property,break_in,48,2020
Kelantan,Machang,property,break_in,33,2021
Kelantan,Machang,property,break_in,61,2022
Kelantan,Machang,property,theft_other,44,2016
Kelantan,Machang,property,theft_other,35,2017
Kelantan,Machang,property,theft_other,24,2018
Kelantan,Machang,property,theft_other,49,2019
Kelantan,Machang,property,theft_other,45,2020
Kelantan,Machang,property,theft_other,35,2021
Kelantan,Machang,property,theft_other,30,2022
Kelantan,Machang,property,theft_vehicle_lorry,1,2016
Kelantan,Machang,property,theft_vehicle_lorry,2,2017
Kelantan,Machang,property,theft_vehicle_lorry,3,2018
Kelantan,Machang,property,theft_vehicle_lorry,1,2019
Kelantan,Machang,property,theft_vehicle_lorry,1,2020
Kelantan,Machang,property,theft_vehicle_lorry,0,2021
Kelantan,Machang,property,theft_vehicle_lorry,2,2022
Kelantan,Machang,property,theft_vehicle_motorcar,27,2016
Kelantan,Machang,property,theft_vehicle_motorcar,34,2017
Kelantan,Machang,property,theft_vehicle_motorcar,36,2018
Kelantan,Machang,property,theft_vehicle_motorcar,20,2019
Kelantan,Machang,property,theft_vehicle_motorcar,5,2020
Kelantan,Machang,property,theft_vehicle_motorcar,2,2021
Kelantan,Machang,property,theft_vehicle_motorcar,5,2022
Kelantan,Machang,property,theft_vehicle_motorcycle,104,2016
Kelantan,Machang,property,theft_vehicle_motorcycle,71,2017
Kelantan,Machang,property,theft_vehicle_motorcycle,54,2018
Kelantan,Machang,property,theft_vehicle_motorcycle,36,2019
Kelantan,Machang,property,theft_vehicle_motorcycle,32,2020
Kelantan,Machang,property,theft_vehicle_motorcycle,20,2021
Kelantan,Machang,property,theft_vehicle_motorcycle,23,2022
Kelantan,Pasir Mas,assault,all,65,2016
Kelantan,Pasir Mas,assault,all,56,2017
Kelantan,Pasir Mas,assault,all,51,2018
Kelantan,Pasir Mas,assault,all,51,2019
Kelantan,Pasir Mas,assault,all,67,2020
Kelantan,Pasir Mas,assault,all,66,2021
Kelantan,Pasir Mas,assault,all,65,2022
Kelantan,Pasir Mas,assault,causing_injury,32,2016
Kelantan,Pasir Mas,assault,causing_injury,25,2017
Kelantan,Pasir Mas,assault,causing_injury,15,2018
Kelantan,Pasir Mas,assault,causing_injury,22,2019
Kelantan,Pasir Mas,assault,causing_injury,40,2020
Kelantan,Pasir Mas,assault,causing_injury,37,2021
Kelantan,Pasir Mas,assault,causing_injury,41,2022
Kelantan,Pasir Mas,assault,murder,3,2016
Kelantan,Pasir Mas,assault,murder,1,2017
Kelantan,Pasir Mas,assault,murder,2,2018
Kelantan,Pasir Mas,assault,murder,1,2019
Kelantan,Pasir Mas,assault,murder,0,2020
Kelantan,Pasir Mas,assault,murder,1,2021
Kelantan,Pasir Mas,assault,murder,1,2022
Kelantan,Pasir Mas,assault,rape,21,2016
Kelantan,Pasir Mas,assault,rape,12,2017
Kelantan,Pasir Mas,assault,rape,11,2018
Kelantan,Pasir Mas,assault,rape,5,2019
Kelantan,Pasir Mas,assault,rape,9,2020
Kelantan,Pasir Mas,assault,rape,13,2021
Kelantan,Pasir Mas,assault,rape,10,2022
Kelantan,Pasir Mas,assault,robbery_gang_armed,0,2016
Kelantan,Pasir Mas,assault,robbery_gang_armed,0,2017
Kelantan,Pasir Mas,assault,robbery_gang_armed,1,2018
Kelantan,Pasir Mas,assault,robbery_gang_armed,0,2019
Kelantan,Pasir Mas,assault,robbery_gang_armed,0,2020
Kelantan,Pasir Mas,assault,robbery_gang_armed,0,2021
Kelantan,Pasir Mas,assault,robbery_gang_armed,0,2022
Kelantan,Pasir Mas,assault,robbery_gang_unarmed,4,2016
Kelantan,Pasir Mas,assault,robbery_gang_unarmed,11,2017
Kelantan,Pasir Mas,assault,robbery_gang_unarmed,16,2018
Kelantan,Pasir Mas,assault,robbery_gang_unarmed,17,2019
Kelantan,Pasir Mas,assault,robbery_gang_unarmed,7,2020
Kelantan,Pasir Mas,assault,robbery_gang_unarmed,6,2021
Kelantan,Pasir Mas,assault,robbery_gang_unarmed,5,2022
Kelantan,Pasir Mas,assault,robbery_solo_armed,0,2016
Kelantan,Pasir Mas,assault,robbery_solo_armed,0,2017
Kelantan,Pasir Mas,assault,robbery_solo_armed,0,2018
Kelantan,Pasir Mas,assault,robbery_solo_armed,0,2019
Kelantan,Pasir Mas,assault,robbery_solo_armed,0,2020
Kelantan,Pasir Mas,assault,robbery_solo_armed,0,2021
Kelantan,Pasir Mas,assault,robbery_solo_armed,0,2022
Kelantan,Pasir Mas,assault,robbery_solo_unarmed,5,2016
Kelantan,Pasir Mas,assault,robbery_solo_unarmed,7,2017
Kelantan,Pasir Mas,assault,robbery_solo_unarmed,6,2018
Kelantan,Pasir Mas,assault,robbery_solo_unarmed,6,2019
Kelantan,Pasir Mas,assault,robbery_solo_unarmed,11,2020
Kelantan,Pasir Mas,assault,robbery_solo_unarmed,9,2021
Kelantan,Pasir Mas,assault,robbery_solo_unarmed,8,2022
Kelantan,Pasir Mas,property,all,446,2016
Kelantan,Pasir Mas,property,all,426,2017
Kelantan,Pasir Mas,property,all,375,2018
Kelantan,Pasir Mas,property,all,349,2019
Kelantan,Pasir Mas,property,all,148,2020
Kelantan,Pasir Mas,property,all,91,2021
Kelantan,Pasir Mas,property,all,103,2022
Kelantan,Pasir Mas,property,break_in,106,2016
Kelantan,Pasir Mas,property,break_in,96,2017
Kelantan,Pasir Mas,property,break_in,112,2018
Kelantan,Pasir Mas,property,break_in,146,2019
Kelantan,Pasir Mas,property,break_in,53,2020
Kelantan,Pasir Mas,property,break_in,28,2021
Kelantan,Pasir Mas,property,break_in,24,2022
Kelantan,Pasir Mas,property,theft_other,156,2016
Kelantan,Pasir Mas,property,theft_other,99,2017
Kelantan,Pasir Mas,property,theft_other,124,2018
Kelantan,Pasir Mas,property,theft_other,136,2019
Kelantan,Pasir Mas,property,theft_other,53,2020
Kelantan,Pasir Mas,property,theft_other,35,2021
Kelantan,Pasir Mas,property,theft_other,33,2022
Kelantan,Pasir Mas,property,theft_vehicle_lorry,3,2016
Kelantan,Pasir Mas,property,theft_vehicle_lorry,8,2017
Kelantan,Pasir Mas,property,theft_vehicle_lorry,6,2018
Kelantan,Pasir Mas,property,theft_vehicle_lorry,0,2019
Kelantan,Pasir Mas,property,theft_vehicle_lorry,1,2020
Kelantan,Pasir Mas,property,theft_vehicle_lorry,0,2021
Kelantan,Pasir Mas,property,theft_vehicle_lorry,1,2022
Kelantan,Pasir Mas,property,theft_vehicle_motorcar,23,2016
Kelantan,Pasir Mas,property,theft_vehicle_motorcar,50,2017
Kelantan,Pasir Mas,property,theft_vehicle_motorcar,37,2018
Kelantan,Pasir Mas,property,theft_vehicle_motorcar,11,2019
Kelantan,Pasir Mas,property,theft_vehicle_motorcar,10,2020
Kelantan,Pasir Mas,property,theft_vehicle_motorcar,1,2021
Kelantan,Pasir Mas,property,theft_vehicle_motorcar,7,2022
Kelantan,Pasir Mas,property,theft_vehicle_motorcycle,158,2016
Kelantan,Pasir Mas,property,theft_vehicle_motorcycle,173,2017
Kelantan,Pasir Mas,property,theft_vehicle_motorcycle,96,2018
Kelantan,Pasir Mas,property,theft_vehicle_motorcycle,56,2019
Kelantan,Pasir Mas,property,theft_vehicle_motorcycle,31,2020
Kelantan,Pasir Mas,property,theft_vehicle_motorcycle,27,2021
Kelantan,Pasir Mas,property,theft_vehicle_motorcycle,38,2022
Kelantan,Pasir Puteh,assault,all,65,2016
Kelantan,Pasir Puteh,assault,all,61,2017
Kelantan,Pasir Puteh,assault,all,48,2018
Kelantan,Pasir Puteh,assault,all,58,2019
Kelantan,Pasir Puteh,assault,all,68,2020
Kelantan,Pasir Puteh,assault,all,52,2021
Kelantan,Pasir Puteh,assault,all,56,2022
Kelantan,Pasir Puteh,assault,causing_injury,36,2016
Kelantan,Pasir Puteh,assault,causing_injury,30,2017
Kelantan,Pasir Puteh,assault,causing_injury,23,2018
Kelantan,Pasir Puteh,assault,causing_injury,28,2019
Kelantan,Pasir Puteh,assault,causing_injury,28,2020
Kelantan,Pasir Puteh,assault,causing_injury,28,2021
Kelantan,Pasir Puteh,assault,causing_injury,23,2022
Kelantan,Pasir Puteh,assault,murder,0,2016
Kelantan,Pasir Puteh,assault,murder,1,2017
Kelantan,Pasir Puteh,assault,murder,2,2018
Kelantan,Pasir Puteh,assault,murder,2,2019
Kelantan,Pasir Puteh,assault,murder,3,2020
Kelantan,Pasir Puteh,assault,murder,2,2021
Kelantan,Pasir Puteh,assault,murder,0,2022
Kelantan,Pasir Puteh,assault,rape,12,2016
Kelantan,Pasir Puteh,assault,rape,8,2017
Kelantan,Pasir Puteh,assault,rape,12,2018
Kelantan,Pasir Puteh,assault,rape,9,2019
Kelantan,Pasir Puteh,assault,rape,18,2020
Kelantan,Pasir Puteh,assault,rape,12,2021
Kelantan,Pasir Puteh,assault,rape,15,2022
Kelantan,Pasir Puteh,assault,robbery_gang_armed,0,2016
Kelantan,Pasir Puteh,assault,robbery_gang_armed,0,2017
Kelantan,Pasir Puteh,assault,robbery_gang_armed,0,2018
Kelantan,Pasir Puteh,assault,robbery_gang_armed,0,2019
Kelantan,Pasir Puteh,assault,robbery_gang_armed,0,2020
Kelantan,Pasir Puteh,assault,robbery_gang_armed,0,2021
Kelantan,Pasir Puteh,assault,robbery_gang_armed,1,2022
Kelantan,Pasir Puteh,assault,robbery_gang_unarmed,15,2016
Kelantan,Pasir Puteh,assault,robbery_gang_unarmed,18,2017
Kelantan,Pasir Puteh,assault,robbery_gang_unarmed,10,2018
Kelantan,Pasir Puteh,assault,robbery_gang_unarmed,11,2019
Kelantan,Pasir Puteh,assault,robbery_gang_unarmed,11,2020
Kelantan,Pasir Puteh,assault,robbery_gang_unarmed,7,2021
Kelantan,Pasir Puteh,assault,robbery_gang_unarmed,8,2022
Kelantan,Pasir Puteh,assault,robbery_solo_armed,0,2016
Kelantan,Pasir Puteh,assault,robbery_solo_armed,0,2017
Kelantan,Pasir Puteh,assault,robbery_solo_armed,0,2018
Kelantan,Pasir Puteh,assault,robbery_solo_armed,0,2019
Kelantan,Pasir Puteh,assault,robbery_solo_armed,0,2020
Kelantan,Pasir Puteh,assault,robbery_solo_armed,0,2021
Kelantan,Pasir Puteh,assault,robbery_solo_armed,0,2022
Kelantan,Pasir Puteh,assault,robbery_solo_unarmed,2,2016
Kelantan,Pasir Puteh,assault,robbery_solo_unarmed,4,2017
Kelantan,Pasir Puteh,assault,robbery_solo_unarmed,1,2018
Kelantan,Pasir Puteh,assault,robbery_solo_unarmed,8,2019
Kelantan,Pasir Puteh,assault,robbery_solo_unarmed,8,2020
Kelantan,Pasir Puteh,assault,robbery_solo_unarmed,3,2021
Kelantan,Pasir Puteh,assault,robbery_solo_unarmed,9,2022
Kelantan,Pasir Puteh,property,all,340,2016
Kelantan,Pasir Puteh,property,all,337,2017
Kelantan,Pasir Puteh,property,all,342,2018
Kelantan,Pasir Puteh,property,all,270,2019
Kelantan,Pasir Puteh,property,all,212,2020
Kelantan,Pasir Puteh,property,all,171,2021
Kelantan,Pasir Puteh,property,all,175,2022
Kelantan,Pasir Puteh,property,break_in,100,2016
Kelantan,Pasir Puteh,property,break_in,72,2017
Kelantan,Pasir Puteh,property,break_in,102,2018
Kelantan,Pasir Puteh,property,break_in,78,2019
Kelantan,Pasir Puteh,property,break_in,60,2020
Kelantan,Pasir Puteh,property,break_in,60,2021
Kelantan,Pasir Puteh,property,break_in,57,2022
Kelantan,Pasir Puteh,property,theft_other,68,2016
Kelantan,Pasir Puteh,property,theft_other,54,2017
Kelantan,Pasir Puteh,property,theft_other,51,2018
Kelantan,Pasir Puteh,property,theft_other,56,2019
Kelantan,Pasir Puteh,property,theft_other,53,2020
Kelantan,Pasir Puteh,property,theft_other,50,2021
Kelantan,Pasir Puteh,property,theft_other,43,2022
Kelantan,Pasir Puteh,property,theft_vehicle_lorry,4,2016
Kelantan,Pasir Puteh,property,theft_vehicle_lorry,7,2017
Kelantan,Pasir Puteh,property,theft_vehicle_lorry,3,2018
Kelantan,Pasir Puteh,property,theft_vehicle_lorry,2,2019
Kelantan,Pasir Puteh,property,theft_vehicle_lorry,3,2020
Kelantan,Pasir Puteh,property,theft_vehicle_lorry,0,2021
Kelantan,Pasir Puteh,property,theft_vehicle_lorry,1,2022
Kelantan,Pasir Puteh,property,theft_vehicle_motorcar,30,2016
Kelantan,Pasir Puteh,property,theft_vehicle_motorcar,54,2017
Kelantan,Pasir Puteh,property,theft_vehicle_motorcar,21,2018
Kelantan,Pasir Puteh,property,theft_vehicle_motorcar,20,2019
Kelantan,Pasir Puteh,property,theft_vehicle_motorcar,12,2020
Kelantan,Pasir Puteh,property,theft_vehicle_motorcar,5,2021
Kelantan,Pasir Puteh,property,theft_vehicle_motorcar,4,2022
Kelantan,Pasir Puteh,property,theft_vehicle_motorcycle,138,2016
Kelantan,Pasir Puteh,property,theft_vehicle_motorcycle,150,2017
Kelantan,Pasir Puteh,property,theft_vehicle_motorcycle,165,2018
Kelantan,Pasir Puteh,property,theft_vehicle_motorcycle,114,2019
Kelantan,Pasir Puteh,property,theft_vehicle_motorcycle,84,2020
Kelantan,Pasir Puteh,property,theft_vehicle_motorcycle,56,2021
Kelantan,Pasir Puteh,property,theft_vehicle_motorcycle,70,2022
Kelantan,Tanah Merah,assault,all,34,2016
Kelantan,Tanah Merah,assault,all,55,2017
Kelantan,Tanah Merah,assault,all,51,2018
Kelantan,Tanah Merah,assault,all,39,2019
Kelantan,Tanah Merah,assault,all,49,2020
Kelantan,Tanah Merah,assault,all,37,2021
Kelantan,Tanah Merah,assault,all,41,2022
Kelantan,Tanah Merah,assault,causing_injury,22,2016
Kelantan,Tanah Merah,assault,causing_injury,28,2017
Kelantan,Tanah Merah,assault,causing_injury,25,2018
Kelantan,Tanah Merah,assault,causing_injury,16,2019
Kelantan,Tanah Merah,assault,causing_injury,21,2020
Kelantan,Tanah Merah,assault,causing_injury,12,2021
Kelantan,Tanah Merah,assault,causing_injury,13,2022
Kelantan,Tanah Merah,assault,murder,1,2016
Kelantan,Tanah Merah,assault,murder,1,2017
Kelantan,Tanah Merah,assault,murder,0,2018
Kelantan,Tanah Merah,assault,murder,1,2019
Kelantan,Tanah Merah,assault,murder,1,2020
Kelantan,Tanah Merah,assault,murder,0,2021
Kelantan,Tanah Merah,assault,murder,0,2022
Kelantan,Tanah Merah,assault,rape,10,2016
Kelantan,Tanah Merah,assault,rape,16,2017
Kelantan,Tanah Merah,assault,rape,13,2018
Kelantan,Tanah Merah,assault,rape,13,2019
Kelantan,Tanah Merah,assault,rape,16,2020
Kelantan,Tanah Merah,assault,rape,10,2021
Kelantan,Tanah Merah,assault,rape,9,2022
Kelantan,Tanah Merah,assault,robbery_gang_armed,0,2016
Kelantan,Tanah Merah,assault,robbery_gang_armed,0,2017
Kelantan,Tanah Merah,assault,robbery_gang_armed,0,2018
Kelantan,Tanah Merah,assault,robbery_gang_armed,0,2019
Kelantan,Tanah Merah,assault,robbery_gang_armed,0,2020
Kelantan,Tanah Merah,assault,robbery_gang_armed,0,2021
Kelantan,Tanah Merah,assault,robbery_gang_armed,0,2022
Kelantan,Tanah Merah,assault,robbery_gang_unarmed,1,2016
Kelantan,Tanah Merah,assault,robbery_gang_unarmed,4,2017
Kelantan,Tanah Merah,assault,robbery_gang_unarmed,8,2018
Kelantan,Tanah Merah,assault,robbery_gang_unarmed,5,2019
Kelantan,Tanah Merah,assault,robbery_gang_unarmed,6,2020
Kelantan,Tanah Merah,assault,robbery_gang_unarmed,9,2021
Kelantan,Tanah Merah,assault,robbery_gang_unarmed,8,2022
Kelantan,Tanah Merah,assault,robbery_solo_armed,0,2016
Kelantan,Tanah Merah,assault,robbery_solo_armed,0,2017
Kelantan,Tanah Merah,assault,robbery_solo_armed,0,2018
Kelantan,Tanah Merah,assault,robbery_solo_armed,0,2019
Kelantan,Tanah Merah,assault,robbery_solo_armed,0,2020
Kelantan,Tanah Merah,assault,robbery_solo_armed,0,2021
Kelantan,Tanah Merah,assault,robbery_solo_armed,0,2022
Kelantan,Tanah Merah,assault,robbery_solo_unarmed,0,2016
Kelantan,Tanah Merah,assault,robbery_solo_unarmed,6,2017
Kelantan,Tanah Merah,assault,robbery_solo_unarmed,5,2018
Kelantan,Tanah Merah,assault,robbery_solo_unarmed,4,2019
Kelantan,Tanah Merah,assault,robbery_solo_unarmed,5,2020
Kelantan,Tanah Merah,assault,robbery_solo_unarmed,6,2021
Kelantan,Tanah Merah,assault,robbery_solo_unarmed,11,2022
Kelantan,Tanah Merah,property,all,236,2016
Kelantan,Tanah Merah,property,all,209,2017
Kelantan,Tanah Merah,property,all,165,2018
Kelantan,Tanah Merah,property,all,191,2019
Kelantan,Tanah Merah,property,all,126,2020
Kelantan,Tanah Merah,property,all,102,2021
Kelantan,Tanah Merah,property,all,149,2022
Kelantan,Tanah Merah,property,break_in,40,2016
Kelantan,Tanah Merah,property,break_in,26,2017
Kelantan,Tanah Merah,property,break_in,18,2018
Kelantan,Tanah Merah,property,break_in,48,2019
Kelantan,Tanah Merah,property,break_in,41,2020
Kelantan,Tanah Merah,property,break_in,25,2021
Kelantan,Tanah Merah,property,break_in,33,2022
Kelantan,Tanah Merah,property,theft_other,29,2016
Kelantan,Tanah Merah,property,theft_other,16,2017
Kelantan,Tanah Merah,property,theft_other,28,2018
Kelantan,Tanah Merah,property,theft_other,36,2019
Kelantan,Tanah Merah,property,theft_other,31,2020
Kelantan,Tanah Merah,property,theft_other,54,2021
Kelantan,Tanah Merah,property,theft_other,70,2022
Kelantan,Tanah Merah,property,theft_vehicle_lorry,5,2016
Kelantan,Tanah Merah,property,theft_vehicle_lorry,3,2017
Kelantan,Tanah Merah,property,theft_vehicle_lorry,3,2018
Kelantan,Tanah Merah,property,theft_vehicle_lorry,1,2019
Kelantan,Tanah Merah,property,theft_vehicle_lorry,0,2020
Kelantan,Tanah Merah,property,theft_vehicle_lorry,0,2021
Kelantan,Tanah Merah,property,theft_vehicle_lorry,0,2022
Kelantan,Tanah Merah,property,theft_vehicle_motorcar,32,2016
Kelantan,Tanah Merah,property,theft_vehicle_motorcar,40,2017
Kelantan,Tanah Merah,property,theft_vehicle_motorcar,31,2018
Kelantan,Tanah Merah,property,theft_vehicle_motorcar,17,2019
Kelantan,Tanah Merah,property,theft_vehicle_motorcar,8,2020
Kelantan,Tanah Merah,property,theft_vehicle_motorcar,9,2021
Kelantan,Tanah Merah,property,theft_vehicle_motorcar,8,2022
Kelantan,Tanah Merah,property,theft_vehicle_motorcycle,130,2016
Kelantan,Tanah Merah,property,theft_vehicle_motorcycle,124,2017
Kelantan,Tanah Merah,property,theft_vehicle_motorcycle,85,2018
Kelantan,Tanah Merah,property,theft_vehicle_motorcycle,89,2019
Kelantan,Tanah Merah,property,theft_vehicle_motorcycle,46,2020
Kelantan,Tanah Merah,property,theft_vehicle_motorcycle,14,2021
Kelantan,Tanah Merah,property,theft_vehicle_motorcycle,38,2022
Kelantan,Tumpat,assault,all,49,2016
Kelantan,Tumpat,assault,all,62,2017
Kelantan,Tumpat,assault,all,61,2018
Kelantan,Tumpat,assault,all,63,2019
Kelantan,Tumpat,assault,all,43,2020
Kelantan,Tumpat,assault,all,31,2021
Kelantan,Tumpat,assault,all,35,2022
Kelantan,Tumpat,assault,causing_injury,25,2016
Kelantan,Tumpat,assault,causing_injury,19,2017
Kelantan,Tumpat,assault,causing_injury,23,2018
Kelantan,Tumpat,assault,causing_injury,19,2019
Kelantan,Tumpat,assault,causing_injury,8,2020
Kelantan,Tumpat,assault,causing_injury,14,2021
Kelantan,Tumpat,assault,causing_injury,15,2022
Kelantan,Tumpat,assault,murder,1,2016
Kelantan,Tumpat,assault,murder,3,2017
Kelantan,Tumpat,assault,murder,0,2018
Kelantan,Tumpat,assault,murder,0,2019
Kelantan,Tumpat,assault,murder,0,2020
Kelantan,Tumpat,assault,murder,0,2021
Kelantan,Tumpat,assault,murder,1,2022
Kelantan,Tumpat,assault,rape,10,2016
Kelantan,Tumpat,assault,rape,12,2017
Kelantan,Tumpat,assault,rape,9,2018
Kelantan,Tumpat,assault,rape,8,2019
Kelantan,Tumpat,assault,rape,13,2020
Kelantan,Tumpat,assault,rape,8,2021
Kelantan,Tumpat,assault,rape,5,2022
Kelantan,Tumpat,assault,robbery_gang_armed,0,2016
Kelantan,Tumpat,assault,robbery_gang_armed,0,2017
Kelantan,Tumpat,assault,robbery_gang_armed,0,2018
Kelantan,Tumpat,assault,robbery_gang_armed,0,2019
Kelantan,Tumpat,assault,robbery_gang_armed,0,2020
Kelantan,Tumpat,assault,robbery_gang_armed,0,2021
Kelantan,Tumpat,assault,robbery_gang_armed,0,2022
Kelantan,Tumpat,assault,robbery_gang_unarmed,11,2016
Kelantan,Tumpat,assault,robbery_gang_unarmed,17,2017
Kelantan,Tumpat,assault,robbery_gang_unarmed,18,2018
Kelantan,Tumpat,assault,robbery_gang_unarmed,18,2019
Kelantan,Tumpat,assault,robbery_gang_unarmed,11,2020
Kelantan,Tumpat,assault,robbery_gang_unarmed,7,2021
Kelantan,Tumpat,assault,robbery_gang_unarmed,4,2022
Kelantan,Tumpat,assault,robbery_solo_armed,0,2016
Kelantan,Tumpat,assault,robbery_solo_armed,0,2017
Kelantan,Tumpat,assault,robbery_solo_armed,0,2018
Kelantan,Tumpat,assault,robbery_solo_armed,0,2019
Kelantan,Tumpat,assault,robbery_solo_armed,0,2020
Kelantan,Tumpat,assault,robbery_solo_armed,0,2021
